date,product_id,product,category,quantity_sold,expiry_date,unit_price,discount,discount_price,total,shelf_life,holiday,event,temperature_min,temperature_max,temperature_mean,rain_mm,snowfall_cm
2024-05-22,PN014,Charcoal,Non-Food,9,23-05-2024,1.75,25%,1.31,11.79,730,0,0,15.3,10.6,1.8,0.0,0.0
2024-05-22,PN045,Spinach,Vegetables,12,23-05-2024,1.39,25%,1.04,12.48,10,0,0,15.3,10.6,1.8,0.0,0.0
2024-05-22,PN023,Eggs,Dairy,20,22-05-2024,0.21,30%,0.15,3.0,21,0,0,15.3,10.6,1.8,0.0,0.0
2024-05-21,PN039,Red Wine,Beverages,2,21-05-2027,10.5,0%,10.5,21.0,1095,0,0,17.3,11.6,4.8,0.0,0.0
2024-05-21,PN014,Charcoal,Non-Food,7,21-05-2026,1.75,0%,1.75,12.25,730,0,0,17.3,11.6,4.8,0.0,0.0
2024-05-21,PN017,Chocolates,Confectionery,1,21-05-2025,1.75,0%,1.75,1.75,365,0,0,17.3,11.6,4.8,0.0,0.0
2024-05-21,PN022,Easter Eggs,Confectionery,9,21-05-2025,1.2,0%,1.2,10.8,365,0,0,17.3,11.6,4.8,0.0,0.0
2024-05-21,PN024,Guinness,Beverages,8,17-12-2024,4.66,0%,4.66,37.28,210,0,0,17.3,11.6,4.8,0.0,0.0
2024-05-21,PN015,Cheese,Dairy,18,11-06-2024,2.5,0%,2.5,45.0,21,0,0,17.3,11.6,4.8,0.0,0.0
2024-05-21,PN007,Brussels Sprouts,Vegetables,8,28-05-2024,1.07,0%,1.07,8.56,7,0,0,17.3,11.6,4.8,0.0,0.0
2024-05-21,PN006,Breakfast Cereals,Staples,17,26-05-2024,1.29,5%,1.23,20.91,365,0,0,17.3,11.6,4.8,0.0,0.0
2024-05-21,PN007,Brussels Sprouts,Vegetables,10,22-05-2024,1.07,25%,0.8,8.0,7,0,0,17.3,11.6,4.8,0.0,0.0
2024-05-21,PN037,Potatoes,Vegetables,6,21-05-2024,0.46,30%,0.32,1.92,20,0,0,17.3,11.6,4.8,0.0,0.0
2024-05-20,PN039,Red Wine,Beverages,11,20-05-2027,10.5,0%,10.5,115.5,1095,0,0,20.7,11.6,4.5,0.0,0.0
2024-05-20,PN012,Canned Soup,Staples,18,20-05-2026,2.13,0%,2.13,38.34,730,0,0,20.7,11.6,4.5,0.0,0.0
2024-05-20,PN020,Croissants,Bakery,18,19-06-2024,0.48,0%,0.48,8.64,30,0,0,20.7,11.6,4.5,0.0,0.0
2024-05-20,PN013,Carrots,Vegetables,6,03-06-2024,0.13,0%,0.13,0.78,14,0,0,20.7,11.6,4.5,0.0,0.0
2024-05-20,PN007,Brussels Sprouts,Vegetables,6,27-05-2024,1.07,0%,1.07,6.42,7,0,0,20.7,11.6,4.5,0.0,0.0
2024-05-19,PN003,Basmati Rice,Staples,13,19-05-2025,1.59,0%,1.59,20.67,365,0,0,21.6,8.9,0.0,0.0,0.0
2024-05-19,PN004,Beef,Meat,13,09-06-2024,4.5,0%,4.5,58.5,21,0,0,21.6,8.9,0.0,0.0,0.0
2024-05-19,PN040,Salami,Meat,15,09-06-2024,1.6,0%,1.6,24.0,21,0,0,21.6,8.9,0.0,0.0,0.0
2024-05-19,PN040,Salami,Meat,11,09-06-2024,1.6,0%,1.6,17.6,21,0,0,21.6,8.9,0.0,0.0,0.0
2024-05-19,PN031,Orange Juice,Beverages,4,02-06-2024,2.5,0%,2.5,10.0,14,0,0,21.6,8.9,0.0,0.0,0.0
2024-05-19,PN009,Butter,Dairy,6,24-05-2024,3.99,0%,3.99,23.94,270,0,0,21.6,8.9,0.0,0.0,0.0
2024-05-19,PN033,Oysters,Seafood,9,20-05-2024,3.99,25%,2.99,26.91,15,0,0,21.6,8.9,0.0,0.0,0.0
2024-05-19,PN046,Strawberries,Fruits,19,19-05-2024,0.5,30%,0.35,6.65,4,0,0,21.6,8.9,0.0,0.0,0.0
2024-05-18,PN037,Potatoes,Vegetables,9,07-06-2024,0.46,0%,0.46,4.14,20,0,0,16.8,10.7,0.0,0.0,0.0
2024-05-18,PN025,Ham,Meat,14,28-05-2024,2.99,0%,2.99,41.86,10,0,0,16.8,10.7,0.0,0.0,0.0
2024-05-18,PN047,Tomatoes,Vegetables,15,25-05-2024,0.8,0%,0.8,12.0,7,0,0,16.8,10.7,0.0,0.0,0.0
2024-05-18,PN018,Cinnamon,Spices,19,23-05-2024,1.0,5%,0.95,18.05,730,0,0,16.8,10.7,0.0,0.0,0.0
2024-05-18,PN041,Salmon Fillets,Seafood,8,22-05-2024,4.25,0%,4.25,34.0,4,0,0,16.8,10.7,0.0,0.0,0.0
2024-05-17,PN039,Red Wine,Beverages,8,17-05-2027,10.5,0%,10.5,84.0,1095,0,0,17.1,12.2,1.5,0.0,0.0
2024-05-17,PN008,Burger Patties,Meat,19,17-05-2025,3.0,0%,3.0,57.0,365,0,0,17.1,12.2,1.5,0.0,0.0
2024-05-17,PN017,Chocolates,Confectionery,3,17-05-2025,1.75,0%,1.75,5.25,365,0,0,17.1,12.2,1.5,0.0,0.0
2024-05-17,PN022,Easter Eggs,Confectionery,15,17-05-2025,1.2,0%,1.2,18.0,365,0,0,17.1,12.2,1.5,0.0,0.0
2024-05-17,PN015,Cheese,Dairy,7,07-06-2024,2.5,0%,2.5,17.5,21,0,0,17.1,12.2,1.5,0.0,0.0
2024-05-17,PN013,Carrots,Vegetables,11,31-05-2024,0.13,0%,0.13,1.43,14,0,0,17.1,12.2,1.5,0.0,0.0
2024-05-17,PN027,Lettuce,Vegetables,11,22-05-2024,1.15,0%,1.15,12.65,5,0,0,17.1,12.2,1.5,0.0,0.0
2024-05-17,PN033,Oysters,Seafood,18,20-05-2024,3.99,10%,3.59,64.62,15,0,0,17.1,12.2,1.5,0.0,0.0
2024-05-16,PN034,Pasta,Staples,16,16-05-2025,1.45,0%,1.45,23.2,365,0,0,19.7,8.4,1.2,0.0,0.0
2024-05-16,PN040,Salami,Meat,13,06-06-2024,1.6,0%,1.6,20.8,21,0,0,19.7,8.4,1.2,0.0,0.0
2024-05-16,PN048,Turkey,Meat,6,30-05-2024,1.99,0%,1.99,11.94,14,0,0,19.7,8.4,1.2,0.0,0.0
2024-05-16,PN042,Smoothie,Beverages,19,26-05-2024,4.25,0%,4.25,80.75,10,0,0,19.7,8.4,1.2,0.0,0.0
2024-05-16,PN045,Spinach,Vegetables,8,26-05-2024,1.39,0%,1.39,11.12,10,0,0,19.7,8.4,1.2,0.0,0.0
2024-05-16,PN005,Bread,Bakery,3,21-05-2024,1.28,0%,1.28,3.84,5,0,0,19.7,8.4,1.2,0.0,0.0
2024-05-16,PN050,Yogurt,Dairy,1,21-05-2024,1.35,5%,1.28,1.28,15,1,0,19.7,8.4,1.2,0.0,0.0
2024-05-15,PN049,White Wine,Beverages,2,15-05-2026,10.5,0%,10.5,21.0,730,0,0,18.4,10.4,0.9,0.0,0.0
2024-05-15,PN030,Onions,Vegetables,13,04-06-2024,0.67,0%,0.67,8.71,20,0,0,18.4,10.4,0.9,0.0,0.0
2024-05-15,PN037,Potatoes,Vegetables,4,04-06-2024,0.46,0%,0.46,1.84,20,0,0,18.4,10.4,0.9,0.0,0.0
2024-05-15,PN033,Oysters,Seafood,20,30-05-2024,3.99,0%,3.99,79.8,15,0,0,18.4,10.4,0.9,0.0,0.0
2024-05-15,PN005,Bread,Bakery,6,20-05-2024,1.28,0%,1.28,7.68,5,0,0,18.4,10.4,0.9,0.0,0.0
2024-05-15,PN029,Mussels,Seafood,19,20-05-2024,3.0,5%,2.85,54.15,15,0,0,18.4,10.4,0.9,0.0,0.0
2024-05-15,PN026,Lamb,Meat,3,18-05-2024,5.0,0%,5.0,15.0,3,0,0,18.4,10.4,0.9,0.0,0.0
2024-05-14,PN048,Turkey,Meat,5,28-05-2024,1.99,0%,1.99,9.95,14,0,0,16.5,8.0,6.3,0.0,0.0
2024-05-14,PN026,Lamb,Meat,14,17-05-2024,5.0,0%,5.0,70.0,3,0,0,16.5,8.0,6.3,0.0,0.0
2024-05-14,PN030,Onions,Vegetables,8,15-05-2024,0.67,25%,0.5,4.0,20,0,0,16.5,8.0,6.3,0.0,0.0
2024-05-14,PN041,Salmon Fillets,Seafood,16,14-05-2024,4.25,30%,2.98,47.68,4,0,0,16.5,8.0,6.3,0.0,0.0
2024-05-13,PN039,Red Wine,Beverages,10,13-05-2027,10.5,0%,10.5,105.0,1095,0,0,16.8,10.6,18.9,0.0,0.0
2024-05-13,PN030,Onions,Vegetables,15,02-06-2024,0.67,0%,0.67,10.05,20,0,0,16.8,10.6,18.9,0.0,0.0
2024-05-13,PN031,Orange Juice,Beverages,1,27-05-2024,2.5,0%,2.5,2.5,14,0,0,16.8,10.6,18.9,0.0,0.0
2024-05-13,PN035,Pepper,Spices,18,27-05-2024,1.0,0%,1.0,18.0,14,0,0,16.8,10.6,18.9,0.0,0.0
2024-05-13,PN027,Lettuce,Vegetables,19,18-05-2024,1.15,0%,1.15,21.85,5,0,0,16.8,10.6,18.9,0.0,0.0
2024-05-12,PN034,Pasta,Staples,18,12-05-2025,1.45,0%,1.45,26.1,365,0,0,16.2,10.6,1.7,0.0,0.0
2024-05-12,PN015,Cheese,Dairy,8,02-06-2024,2.5,0%,2.5,20.0,21,0,0,16.2,10.6,1.7,0.0,0.0
2024-05-12,PN021,Cucumber,Vegetables,18,19-05-2024,0.89,0%,0.89,16.02,7,0,0,16.2,10.6,1.7,0.0,0.0
2024-05-12,PN028,Milk,Dairy,5,19-05-2024,1.25,0%,1.25,6.25,7,0,0,16.2,10.6,1.7,0.0,0.0
2024-05-12,PN005,Bread,Bakery,20,17-05-2024,1.28,0%,1.28,25.6,5,0,0,16.2,10.6,1.7,0.0,0.0
2024-05-12,PN016,Chicken Breast,Meat,9,17-05-2024,3.99,0%,3.99,35.91,5,0,0,16.2,10.6,1.7,0.0,0.0
2024-05-12,PN027,Lettuce,Vegetables,15,17-05-2024,1.15,0%,1.15,17.25,5,0,0,16.2,10.6,1.7,0.0,0.0
2024-05-12,PN001,Apples,Fruits,20,12-05-2024,0.6,30%,0.42,8.4,10,0,0,16.2,10.6,1.7,0.0,0.0
2024-05-11,PN012,Canned Soup,Staples,1,11-05-2026,2.13,0%,2.13,2.13,730,0,0,21.5,10.5,0.4,0.0,0.0
2024-05-11,PN008,Burger Patties,Meat,12,11-05-2025,3.0,0%,3.0,36.0,365,0,0,21.5,10.5,0.4,0.0,0.0
2024-05-11,PN023,Eggs,Dairy,4,01-06-2024,0.21,0%,0.21,0.84,21,0,0,21.5,10.5,0.4,0.0,0.0
2024-05-11,PN013,Carrots,Vegetables,7,14-05-2024,0.13,10%,0.12,0.84,14,0,0,21.5,10.5,0.4,0.0,0.0
2024-05-11,PN014,Charcoal,Non-Food,13,13-05-2024,1.75,15%,1.49,19.37,730,0,0,21.5,10.5,0.4,0.0,0.0
2024-05-10,PN014,Charcoal,Non-Food,5,10-05-2026,1.75,0%,1.75,8.75,730,0,0,22.1,10.8,0.0,0.0,0.0
2024-05-10,PN008,Burger Patties,Meat,15,10-05-2025,3.0,0%,3.0,45.0,365,0,0,22.1,10.8,0.0,0.0,0.0
2024-05-10,PN046,Strawberries,Fruits,4,14-05-2024,0.5,0%,0.5,2.0,4,0,0,22.1,10.8,0.0,0.0,0.0
2024-05-10,PN026,Lamb,Meat,15,13-05-2024,5.0,0%,5.0,75.0,3,0,0,22.1,10.8,0.0,0.0,0.0
2024-05-10,PN019,Coffee,Beverages,9,12-05-2024,3.3,15%,2.81,25.29,365,0,0,22.1,10.8,0.0,0.0,0.0
2024-05-10,PN033,Oysters,Seafood,17,11-05-2024,3.99,25%,2.99,50.83,15,0,0,22.1,10.8,0.0,0.0,0.0
2024-05-10,PN021,Cucumber,Vegetables,5,10-05-2024,0.89,30%,0.62,3.1,7,0,0,22.1,10.8,0.0,0.0,0.0
2024-05-10,PN032,Oranges,Fruits,16,10-05-2024,0.6,30%,0.42,6.72,14,0,0,22.1,10.8,0.0,0.0,0.0
2024-05-09,PN039,Red Wine,Beverages,10,09-05-2027,10.5,0%,10.5,105.0,1095,0,0,18.5,9.1,0.0,0.0,0.0
2024-05-09,PN012,Canned Soup,Staples,8,09-05-2026,2.13,0%,2.13,17.04,730,0,0,18.5,9.1,0.0,0.0,0.0
2024-05-09,PN008,Burger Patties,Meat,14,09-05-2025,3.0,0%,3.0,42.0,365,0,0,18.5,9.1,0.0,0.0,0.0
2024-05-09,PN024,Guinness,Beverages,20,05-12-2024,4.66,0%,4.66,93.2,210,0,0,18.5,9.1,0.0,0.0,0.0
2024-05-09,PN031,Orange Juice,Beverages,17,23-05-2024,2.5,0%,2.5,42.5,14,0,0,18.5,9.1,0.0,0.0,0.0
2024-05-09,PN031,Orange Juice,Beverages,1,14-05-2024,2.5,5%,2.38,2.38,14,0,0,18.5,9.1,0.0,0.0,0.0
2024-05-09,PN004,Beef,Meat,5,12-05-2024,4.5,10%,4.05,20.25,21,0,0,18.5,9.1,0.0,0.0,0.0
2024-05-09,PN019,Coffee,Beverages,7,10-05-2024,3.3,25%,2.48,17.36,365,0,0,18.5,9.1,0.0,0.0,0.0
2024-05-08,PN042,Smoothie,Beverages,9,18-05-2024,4.25,0%,4.25,38.25,10,0,0,15.1,9.6,0.0,0.0,0.0
2024-05-08,PN002,Bananas,Fruits,5,15-05-2024,0.28,0%,0.28,1.4,7,0,0,15.1,9.6,0.0,0.0,0.0
2024-05-08,PN007,Brussels Sprouts,Vegetables,3,15-05-2024,1.07,0%,1.07,3.21,7,0,0,15.1,9.6,0.0,0.0,0.0
2024-05-08,PN047,Tomatoes,Vegetables,5,15-05-2024,0.8,0%,0.8,4.0,7,0,0,15.1,9.6,0.0,0.0,0.0
2024-05-08,PN047,Tomatoes,Vegetables,8,15-05-2024,0.8,0%,0.8,6.4,7,0,0,15.1,9.6,0.0,0.0,0.0
2024-05-08,PN046,Strawberries,Fruits,3,12-05-2024,0.5,0%,0.5,1.5,4,0,0,15.1,9.6,0.0,0.0,0.0
2024-05-07,PN014,Charcoal,Non-Food,15,07-05-2026,1.75,0%,1.75,26.25,730,0,0,13.5,9.2,0.0,0.0,0.0
2024-05-07,PN020,Croissants,Bakery,9,06-06-2024,0.48,0%,0.48,4.32,30,0,0,13.5,9.2,0.0,0.0,0.0
2024-05-07,PN032,Oranges,Fruits,7,21-05-2024,0.6,0%,0.6,4.2,14,0,0,13.5,9.2,0.0,0.0,0.0
2024-05-07,PN042,Smoothie,Beverages,14,17-05-2024,4.25,0%,4.25,59.5,10,0,0,13.5,9.2,0.0,0.0,0.0
2024-05-07,PN038,Pumpkin,Vegetables,8,11-05-2024,3.45,0%,3.45,27.6,4,0,0,13.5,9.2,0.0,0.0,0.0
2024-05-07,PN025,Ham,Meat,1,10-05-2024,2.99,10%,2.69,2.69,10,0,0,13.5,9.2,0.0,0.0,0.0
2024-05-07,PN002,Bananas,Fruits,11,08-05-2024,0.28,25%,0.21,2.31,7,0,0,13.5,9.2,0.0,0.0,0.0
2024-05-07,PN016,Chicken Breast,Meat,14,08-05-2024,3.99,25%,2.99,41.86,5,0,0,13.5,9.2,0.0,0.0,0.0
2024-05-07,PN045,Spinach,Vegetables,11,08-05-2024,1.39,25%,1.04,11.44,10,0,0,13.5,9.2,0.0,0.0,0.0
2024-05-07,PN050,Yogurt,Dairy,19,07-05-2024,1.35,30%,0.95,18.05,15,0,0,13.5,9.2,0.0,0.0,0.0
2024-05-06,PN017,Chocolates,Confectionery,19,06-05-2025,1.75,0%,1.75,33.25,365,1,0,14.1,9.4,1.2,0.0,0.0
2024-05-06,PN023,Eggs,Dairy,8,27-05-2024,0.21,0%,0.21,1.68,21,1,0,14.1,9.4,1.2,0.0,0.0
2024-05-06,PN037,Potatoes,Vegetables,4,26-05-2024,0.46,0%,0.46,1.84,20,1,0,14.1,9.4,1.2,0.0,0.0
2024-05-06,PN025,Ham,Meat,2,16-05-2024,2.99,0%,2.99,5.98,10,1,0,14.1,9.4,1.2,0.0,0.0
2024-05-06,PN025,Ham,Meat,16,16-05-2024,2.99,0%,2.99,47.84,10,1,0,14.1,9.4,1.2,0.0,0.0
2024-05-06,PN007,Brussels Sprouts,Vegetables,11,13-05-2024,1.07,0%,1.07,11.77,7,1,0,14.1,9.4,1.2,0.0,0.0
2024-05-06,PN034,Pasta,Staples,2,11-05-2024,1.45,5%,1.38,2.76,365,0,0,14.1,9.4,1.2,0.0,0.0
2024-05-06,PN014,Charcoal,Non-Food,11,08-05-2024,1.75,15%,1.49,16.39,730,0,0,14.1,9.4,1.2,0.0,0.0
2024-05-06,PN033,Oysters,Seafood,2,06-05-2024,3.99,30%,2.79,5.58,15,0,0,14.1,9.4,1.2,0.0,0.0
2024-05-05,PN008,Burger Patties,Meat,11,05-05-2025,3.0,0%,3.0,33.0,365,0,0,16.5,9.0,0.9,0.0,0.0
2024-05-05,PN019,Coffee,Beverages,20,05-05-2025,3.3,0%,3.3,66.0,365,0,0,16.5,9.0,0.9,0.0,0.0
2024-05-05,PN040,Salami,Meat,13,26-05-2024,1.6,0%,1.6,20.8,21,0,0,16.5,9.0,0.9,0.0,0.0
2024-05-05,PN047,Tomatoes,Vegetables,11,12-05-2024,0.8,0%,0.8,8.8,7,0,0,16.5,9.0,0.9,0.0,0.0
2024-05-05,PN037,Potatoes,Vegetables,9,10-05-2024,0.46,5%,0.44,3.96,20,0,0,16.5,9.0,0.9,0.0,0.0
2024-05-05,PN015,Cheese,Dairy,4,07-05-2024,2.5,15%,2.13,8.52,21,0,0,16.5,9.0,0.9,0.0,0.0
2024-05-04,PN043,Soft Drinks,Beverages,14,30-12-2024,3.4,0%,3.4,47.6,240,0,0,12.6,10.1,1.1,0.0,0.0
2024-05-04,PN020,Croissants,Bakery,3,03-06-2024,0.48,0%,0.48,1.44,30,0,0,12.6,10.1,1.1,0.0,0.0
2024-05-04,PN015,Cheese,Dairy,9,25-05-2024,2.5,0%,2.5,22.5,21,0,0,12.6,10.1,1.1,0.0,0.0
2024-05-04,PN033,Oysters,Seafood,20,19-05-2024,3.99,0%,3.99,79.8,15,0,0,12.6,10.1,1.1,0.0,0.0
2024-05-04,PN050,Yogurt,Dairy,20,19-05-2024,1.35,0%,1.35,27.0,15,0,0,12.6,10.1,1.1,0.0,0.0
2024-05-04,PN031,Orange Juice,Beverages,8,18-05-2024,2.5,0%,2.5,20.0,14,0,0,12.6,10.1,1.1,0.0,0.0
2024-05-04,PN031,Orange Juice,Beverages,3,18-05-2024,2.5,0%,2.5,7.5,14,0,0,12.6,10.1,1.1,0.0,0.0
2024-05-04,PN025,Ham,Meat,17,14-05-2024,2.99,0%,2.99,50.83,10,0,0,12.6,10.1,1.1,0.0,0.0
2024-05-04,PN005,Bread,Bakery,19,09-05-2024,1.28,0%,1.28,24.32,5,0,0,12.6,10.1,1.1,0.0,0.0
2024-05-04,PN015,Cheese,Dairy,14,05-05-2024,2.5,25%,1.88,26.32,21,0,0,12.6,10.1,1.1,0.0,0.0
2024-05-03,PN039,Red Wine,Beverages,7,03-05-2027,10.5,0%,10.5,73.5,1095,0,0,12.2,9.9,2.5,0.0,0.0
2024-05-03,PN039,Red Wine,Beverages,14,03-05-2027,10.5,0%,10.5,147.0,1095,0,0,12.2,9.9,2.5,0.0,0.0
2024-05-03,PN023,Eggs,Dairy,1,24-05-2024,0.21,0%,0.21,0.21,21,0,0,12.2,9.9,2.5,0.0,0.0
2024-05-03,PN031,Orange Juice,Beverages,2,17-05-2024,2.5,0%,2.5,5.0,14,0,0,12.2,9.9,2.5,0.0,0.0
2024-05-03,PN025,Ham,Meat,18,13-05-2024,2.99,0%,2.99,53.82,10,0,0,12.2,9.9,2.5,0.0,0.0
2024-05-03,PN047,Tomatoes,Vegetables,3,10-05-2024,0.8,0%,0.8,2.4,7,0,0,12.2,9.9,2.5,0.0,0.0
2024-05-03,PN005,Bread,Bakery,9,08-05-2024,1.28,0%,1.28,11.52,5,0,0,12.2,9.9,2.5,0.0,0.0
2024-05-03,PN009,Butter,Dairy,10,08-05-2024,3.99,0%,3.99,39.9,270,0,0,12.2,9.9,2.5,0.0,0.0
2024-05-03,PN009,Butter,Dairy,15,08-05-2024,3.99,0%,3.99,59.85,270,0,0,12.2,9.9,2.5,0.0,0.0
2024-05-03,PN010,Butter Croissant,Bakery,9,06-05-2024,1.5,0%,1.5,13.5,3,0,0,12.2,9.9,2.5,0.0,0.0
2024-05-02,PN024,Guinness,Beverages,1,28-11-2024,4.66,0%,4.66,4.66,210,0,0,11.8,7.1,7.8,0.0,0.0
2024-05-02,PN011,Cabbage,Vegetables,14,12-05-2024,1.29,0%,1.29,18.06,10,0,0,11.8,7.1,7.8,0.0,0.0
2024-05-02,PN011,Cabbage,Vegetables,18,12-05-2024,1.29,0%,1.29,23.22,10,0,0,11.8,7.1,7.8,0.0,0.0
2024-05-02,PN042,Smoothie,Beverages,7,12-05-2024,4.25,0%,4.25,29.75,10,0,0,11.8,7.1,7.8,0.0,0.0
2024-05-02,PN032,Oranges,Fruits,15,07-05-2024,0.6,5%,0.57,8.55,14,0,0,11.8,7.1,7.8,0.0,0.0
2024-05-02,PN041,Salmon Fillets,Seafood,6,06-05-2024,4.25,0%,4.25,25.5,4,0,0,11.8,7.1,7.8,0.0,0.0
2024-05-02,PN049,White Wine,Beverages,9,04-05-2024,10.5,15%,8.93,80.37,730,0,0,11.8,7.1,7.8,0.0,0.0
2024-05-02,PN039,Red Wine,Beverages,7,03-05-2024,10.5,25%,7.88,55.16,1095,0,0,11.8,7.1,7.8,0.0,0.0
2024-05-01,PN022,Easter Eggs,Confectionery,12,01-05-2025,1.2,0%,1.2,14.4,365,0,0,14.5,6.2,0.9,0.0,0.0
2024-05-01,PN034,Pasta,Staples,5,01-05-2025,1.45,0%,1.45,7.25,365,0,0,14.5,6.2,0.9,0.0,0.0
2024-05-01,PN015,Cheese,Dairy,11,22-05-2024,2.5,0%,2.5,27.5,21,0,0,14.5,6.2,0.9,0.0,0.0
2024-05-01,PN023,Eggs,Dairy,7,22-05-2024,0.21,0%,0.21,1.47,21,0,0,14.5,6.2,0.9,0.0,0.0
2024-05-01,PN007,Brussels Sprouts,Vegetables,20,08-05-2024,1.07,0%,1.07,21.4,7,0,0,14.5,6.2,0.9,0.0,0.0
2024-05-01,PN046,Strawberries,Fruits,19,05-05-2024,0.5,0%,0.5,9.5,4,0,0,14.5,6.2,0.9,0.0,0.0
2024-05-01,PN030,Onions,Vegetables,1,04-05-2024,0.67,10%,0.6,0.6,20,0,0,14.5,6.2,0.9,0.0,0.0
2024-04-30,PN011,Cabbage,Vegetables,15,10-05-2024,1.29,0%,1.29,19.35,10,0,0,10.4,6.0,8.0,0.0,0.0
2024-04-30,PN021,Cucumber,Vegetables,19,07-05-2024,0.89,0%,0.89,16.91,7,0,0,10.4,6.0,8.0,0.0,0.0
2024-04-30,PN028,Milk,Dairy,1,07-05-2024,1.25,0%,1.25,1.25,7,0,0,10.4,6.0,8.0,0.0,0.0
2024-04-30,PN016,Chicken Breast,Meat,11,05-05-2024,3.99,0%,3.99,43.89,5,0,0,10.4,6.0,8.0,0.0,0.0
2024-04-30,PN045,Spinach,Vegetables,18,02-05-2024,1.39,15%,1.18,21.24,10,0,0,10.4,6.0,8.0,0.0,0.0
2024-04-29,PN030,Onions,Vegetables,1,19-05-2024,0.67,0%,0.67,0.67,20,0,0,11.1,7.7,12.6,0.0,0.0
2024-04-29,PN033,Oysters,Seafood,8,14-05-2024,3.99,0%,3.99,31.92,15,0,0,11.1,7.7,12.6,0.0,0.0
2024-04-29,PN013,Carrots,Vegetables,9,13-05-2024,0.13,0%,0.13,1.17,14,0,0,11.1,7.7,12.6,0.0,0.0
2024-04-29,PN048,Turkey,Meat,10,13-05-2024,1.99,0%,1.99,19.9,14,0,0,11.1,7.7,12.6,0.0,0.0
2024-04-29,PN001,Apples,Fruits,8,04-05-2024,0.6,5%,0.57,4.56,10,0,0,11.1,7.7,12.6,0.0,0.0
2024-04-29,PN041,Salmon Fillets,Seafood,10,03-05-2024,4.25,0%,4.25,42.5,4,0,0,11.1,7.7,12.6,0.0,0.0
2024-04-29,PN046,Strawberries,Fruits,9,03-05-2024,0.5,0%,0.5,4.5,4,0,0,11.1,7.7,12.6,0.0,0.0
2024-04-29,PN035,Pepper,Spices,11,02-05-2024,1.0,10%,0.9,9.9,14,0,0,11.1,7.7,12.6,0.0,0.0
2024-04-29,PN039,Red Wine,Beverages,11,01-05-2024,10.5,15%,8.93,98.23,1095,0,0,11.1,7.7,12.6,0.0,0.0
2024-04-29,PN040,Salami,Meat,16,30-04-2024,1.6,25%,1.2,19.2,21,0,0,11.1,7.7,12.6,0.0,0.0
2024-04-28,PN012,Canned Soup,Staples,19,28-04-2026,2.13,0%,2.13,40.47,730,0,0,10.8,3.5,1.3,0.0,0.0
2024-04-28,PN012,Canned Soup,Staples,7,28-04-2026,2.13,0%,2.13,14.91,730,0,0,10.8,3.5,1.3,0.0,0.0
2024-04-28,PN012,Canned Soup,Staples,1,28-04-2026,2.13,0%,2.13,2.13,730,0,0,10.8,3.5,1.3,0.0,0.0
2024-04-28,PN049,White Wine,Beverages,12,28-04-2026,10.5,0%,10.5,126.0,730,0,0,10.8,3.5,1.3,0.0,0.0
2024-04-28,PN016,Chicken Breast,Meat,18,03-05-2024,3.99,0%,3.99,71.82,5,0,0,10.8,3.5,1.3,0.0,0.0
2024-04-28,PN027,Lettuce,Vegetables,8,03-05-2024,1.15,0%,1.15,9.2,5,0,0,10.8,3.5,1.3,0.0,0.0
2024-04-27,PN034,Pasta,Staples,9,27-04-2025,1.45,0%,1.45,13.05,365,0,0,11.9,2.5,0.6,0.0,0.0
2024-04-27,PN037,Potatoes,Vegetables,15,17-05-2024,0.46,0%,0.46,6.9,20,0,0,11.9,2.5,0.6,0.0,0.0
2024-04-27,PN007,Brussels Sprouts,Vegetables,13,04-05-2024,1.07,0%,1.07,13.91,7,0,0,11.9,2.5,0.6,0.0,0.0
2024-04-27,PN021,Cucumber,Vegetables,8,04-05-2024,0.89,0%,0.89,7.12,7,0,0,11.9,2.5,0.6,0.0,0.0
2024-04-27,PN016,Chicken Breast,Meat,6,02-05-2024,3.99,0%,3.99,23.94,5,0,0,11.9,2.5,0.6,0.0,0.0
2024-04-27,PN050,Yogurt,Dairy,1,02-05-2024,1.35,5%,1.28,1.28,15,0,0,11.9,2.5,0.6,0.0,0.0
2024-04-27,PN029,Mussels,Seafood,12,27-04-2024,3.0,30%,2.1,25.2,15,0,0,11.9,2.5,0.6,0.0,0.0
2024-04-26,PN014,Charcoal,Non-Food,6,26-04-2026,1.75,0%,1.75,10.5,730,0,0,11.6,4.3,1.8,0.0,0.0
2024-04-26,PN006,Breakfast Cereals,Staples,11,26-04-2025,1.29,0%,1.29,14.19,365,0,0,11.6,4.3,1.8,0.0,0.0
2024-04-26,PN013,Carrots,Vegetables,10,10-05-2024,0.13,0%,0.13,1.3,14,0,0,11.6,4.3,1.8,0.0,0.0
2024-04-26,PN035,Pepper,Spices,5,10-05-2024,1.0,0%,1.0,5.0,14,0,0,11.6,4.3,1.8,0.0,0.0
2024-04-26,PN048,Turkey,Meat,5,10-05-2024,1.99,0%,1.99,9.95,14,0,0,11.6,4.3,1.8,0.0,0.0
2024-04-26,PN002,Bananas,Fruits,18,03-05-2024,0.28,0%,0.28,5.04,7,0,0,11.6,4.3,1.8,0.0,0.0
2024-04-25,PN039,Red Wine,Beverages,8,25-04-2027,10.5,0%,10.5,84.0,1095,0,0,10.6,6.0,0.6,0.0,0.0
2024-04-25,PN018,Cinnamon,Spices,4,25-04-2026,1.0,0%,1.0,4.0,730,0,0,10.6,6.0,0.6,0.0,0.0
