product,category,expiry_date,shelf_life,remaining_shelf_life,total_quantity,waste_product_quantity,event,date
Strawberries,Fruits,15-11-2024,4,4,20,2,1,11-11-2024
Mussels,Seafood,15-11-2024,15,15,3,0,0,31-10-2024
Brussels Sprouts,Vegetables,15-11-2024,7,7,13,0,0,08-11-2024
Carrots,Vegetables,15-11-2024,14,5,5,0,0,10-11-2024
Cucumber,Vegetables,15-11-2024,7,1,11,0,1,14-11-2024
Guinness,Beverages,16-11-2024,210,210,15,0,1,20-04-2024
Apples,Fruits,16-11-2024,10,10,7,0,0,06-11-2024
Mussels,Seafood,16-11-2024,15,15,17,0,0,01-11-2024
Bread,Bakery,17-11-2024,5,5,7,0,1,12-11-2024
Croissants,Bakery,17-11-2024,30,30,3,0,1,18-10-2024
Guinness,Beverages,17-11-2024,210,1,14,0,1,16-11-2024
Sparkling Wine,Beverages,17-11-2024,365,0,16,0,1,17-11-2024
Butter,Dairy,17-11-2024,270,5,6,0,1,12-11-2024
Chicken Breast,Meat,17-11-2024,5,5,19,14,1,12-11-2024
Chicken Breast,Meat,17-11-2024,5,5,19,5,1,12-11-2024
Pepper,Spices,17-11-2024,14,14,15,0,0,03-11-2024
Chicken Breast,Meat,18-11-2024,5,1,5,0,1,17-11-2024
Ham,Meat,18-11-2024,10,10,9,0,0,08-11-2024
Mussels,Seafood,18-11-2024,15,0,18,6,0,18-11-2024
Mussels,Seafood,18-11-2024,15,0,18,12,0,18-11-2024
Mussels,Seafood,18-11-2024,15,3,18,6,1,15-11-2024
Mussels,Seafood,18-11-2024,15,3,18,12,1,15-11-2024
Cabbage,Vegetables,18-11-2024,10,2,16,5,1,16-11-2024
Cabbage,Vegetables,18-11-2024,10,2,16,11,1,16-11-2024
Cabbage,Vegetables,18-11-2024,10,10,16,5,0,08-11-2024
Cabbage,Vegetables,18-11-2024,10,10,16,11,0,08-11-2024
Potatoes,Vegetables,18-11-2024,20,20,12,0,0,29-10-2024
Croissants,Bakery,19-11-2024,30,2,8,0,1,17-11-2024
Ham,Meat,19-11-2024,10,10,7,0,0,09-11-2024
Ham,Meat,19-11-2024,10,10,7,5,0,09-11-2024
Salmon Fillets,Seafood,19-11-2024,4,4,7,0,1,15-11-2024
Potatoes,Vegetables,19-11-2024,20,20,2,0,0,30-10-2024
Orange Juice,Beverages,20-11-2024,14,3,1,0,1,17-11-2024
Salami,Meat,20-11-2024,21,21,11,0,0,30-10-2024
Pasta,Staples,20-11-2024,365,3,10,0,1,17-11-2024
Cabbage,Vegetables,20-11-2024,10,10,3,0,0,10-11-2024
Potatoes,Vegetables,20-11-2024,20,20,2,0,0,31-10-2024
Bread,Bakery,21-11-2024,5,5,6,0,1,16-11-2024
Smoothie,Beverages,21-11-2024,10,10,15,0,1,11-11-2024
Yogurt,Dairy,21-11-2024,15,15,6,0,0,06-11-2024
Lamb,Meat,21-11-2024,3,3,9,0,0,18-11-2024
Turkey,Meat,21-11-2024,14,14,8,0,0,07-11-2024
Brussels Sprouts,Vegetables,21-11-2024,7,7,20,0,1,14-11-2024
Tomatoes,Vegetables,21-11-2024,7,3,7,0,0,18-11-2024
Soft Drinks,Beverages,22-11-2024,240,240,9,0,0,27-03-2024
Milk,Dairy,22-11-2024,7,7,5,0,1,15-11-2024
Ham,Meat,22-11-2024,10,2,20,0,1,20-11-2024
Turkey,Meat,22-11-2024,14,5,13,0,1,17-11-2024
Oysters,Seafood,22-11-2024,15,15,27,18,0,07-11-2024
Oysters,Seafood,22-11-2024,15,15,27,9,0,07-11-2024
Lettuce,Vegetables,22-11-2024,5,5,5,0,1,17-11-2024
Potatoes,Vegetables,22-11-2024,20,20,3,0,0,02-11-2024
Pumpkin,Vegetables,22-11-2024,4,4,15,0,0,18-11-2024
Bread,Bakery,23-11-2024,5,5,45,19,0,18-11-2024
Bread,Bakery,23-11-2024,5,5,45,11,0,18-11-2024
Bread,Bakery,23-11-2024,5,5,45,15,0,18-11-2024
Croissants,Bakery,23-11-2024,30,30,14,0,1,24-10-2024
Eggs,Dairy,23-11-2024,21,21,12,0,0,02-11-2024
Milk,Dairy,23-11-2024,7,7,1,0,1,16-11-2024
Canned Soup,Staples,23-11-2024,730,1,5,0,1,22-11-2024
Sparkling Wine,Beverages,24-11-2024,365,1,12,0,1,23-11-2024
White Wine,Beverages,24-11-2024,730,1,14,0,1,23-11-2024
Ham,Meat,24-11-2024,10,10,9,0,1,14-11-2024
Oysters,Seafood,24-11-2024,15,15,11,0,0,09-11-2024
Salmon Fillets,Seafood,24-11-2024,4,4,14,11,1,20-11-2024
Salmon Fillets,Seafood,24-11-2024,4,4,14,3,1,20-11-2024
Pasta,Staples,24-11-2024,365,3,14,0,1,21-11-2024
Soft Drinks,Beverages,25-11-2024,240,240,8,0,0,30-03-2024
Oranges,Fruits,25-11-2024,14,14,2,0,1,11-11-2024
Strawberries,Fruits,25-11-2024,4,1,6,0,1,24-11-2024
Pepper,Spices,25-11-2024,14,14,5,0,1,11-11-2024
Brussels Sprouts,Vegetables,25-11-2024,7,2,2,0,1,23-11-2024
Onions,Vegetables,25-11-2024,20,20,19,0,0,05-11-2024
Pumpkin,Vegetables,25-11-2024,4,4,20,0,1,21-11-2024
Eggs,Dairy,26-11-2024,21,2,20,0,1,24-11-2024
Cucumber,Vegetables,26-11-2024,7,0,16,0,1,26-11-2024
Onions,Vegetables,26-11-2024,20,20,20,0,0,06-11-2024
White Wine,Beverages,27-11-2024,730,2,6,0,1,25-11-2024
Milk,Dairy,27-11-2024,7,7,15,0,1,20-11-2024
Chicken Breast,Meat,27-11-2024,5,5,18,0,1,22-11-2024
Ham,Meat,27-11-2024,10,10,3,0,1,17-11-2024
Lamb,Meat,27-11-2024,3,0,15,0,1,27-11-2024
Pasta,Staples,27-11-2024,365,1,6,0,1,26-11-2024
Guinness,Beverages,28-11-2024,210,210,1,0,0,02-05-2024
Cheese,Dairy,28-11-2024,21,21,10,0,0,07-11-2024
Milk,Dairy,28-11-2024,7,7,1,0,1,21-11-2024
Salmon Fillets,Seafood,28-11-2024,4,4,15,0,1,24-11-2024
Bread,Bakery,29-11-2024,5,1,7,0,1,28-11-2024
Smoothie,Beverages,29-11-2024,10,0,2,0,1,29-11-2024
Soft Drinks,Beverages,29-11-2024,240,240,4,0,0,03-04-2024
Eggs,Dairy,29-11-2024,21,21,10,0,0,08-11-2024
Yogurt,Dairy,29-11-2024,15,15,22,14,1,14-11-2024
Yogurt,Dairy,29-11-2024,15,15,22,8,1,14-11-2024
Apples,Fruits,29-11-2024,10,10,8,0,0,19-11-2024
Ham,Meat,29-11-2024,10,1,8,0,1,28-11-2024
Bread,Bakery,30-11-2024,5,1,7,0,1,29-11-2024
Butter Croissant,Bakery,30-11-2024,3,3,3,0,1,27-11-2024
Soft Drinks,Beverages,30-11-2024,240,240,3,0,0,04-04-2024
Yogurt,Dairy,30-11-2024,15,2,3,0,1,28-11-2024
Bananas,Fruits,30-11-2024,7,7,9,0,1,23-11-2024
Strawberries,Fruits,30-11-2024,4,4,8,0,1,26-11-2024
Ham,Meat,30-11-2024,10,10,2,0,1,20-11-2024
Salami,Meat,30-11-2024,21,21,2,0,0,09-11-2024
Mussels,Seafood,30-11-2024,15,15,9,0,1,15-11-2024
Pepper,Spices,30-11-2024,14,14,9,0,1,16-11-2024
Cucumber,Vegetables,30-11-2024,7,2,8,0,1,28-11-2024
Potatoes,Vegetables,30-11-2024,20,1,2,0,1,29-11-2024
Pumpkin,Vegetables,30-11-2024,4,4,4,0,1,26-11-2024
Cheese,Dairy,01-12-2024,21,21,7,0,0,10-11-2024
Apples,Fruits,01-12-2024,10,0,13,10,1,01-12-2024
Apples,Fruits,01-12-2024,10,0,13,3,1,01-12-2024
Apples,Fruits,01-12-2024,10,2,13,10,1,29-11-2024
Apples,Fruits,01-12-2024,10,2,13,3,1,29-11-2024
Beef,Meat,01-12-2024,21,21,6,0,0,10-11-2024
Chicken Breast,Meat,01-12-2024,5,5,1,0,1,26-11-2024
Ham,Meat,01-12-2024,10,10,4,0,1,21-11-2024
Salami,Meat,01-12-2024,21,1,8,0,1,30-11-2024
Pepper,Spices,01-12-2024,14,14,4,0,1,17-11-2024
Bread,Bakery,02-12-2024,5,0,15,0,1,02-12-2024
Bread,Bakery,02-12-2024,5,0,15,1,1,02-12-2024
Croissants,Bakery,02-12-2024,30,30,18,0,0,02-11-2024
Red Wine,Beverages,02-12-2024,1095,5,8,0,1,27-11-2024
Butter,Dairy,02-12-2024,270,1,5,0,1,01-12-2024
Basmati Rice,Staples,02-12-2024,365,0,2,0,1,02-12-2024
Cucumber,Vegetables,02-12-2024,7,7,5,0,1,25-11-2024
Lettuce,Vegetables,02-12-2024,5,5,8,0,1,27-11-2024
Onions,Vegetables,02-12-2024,20,20,2,0,1,12-11-2024
Onions,Vegetables,02-12-2024,20,20,2,5,1,12-11-2024
Croissants,Bakery,03-12-2024,30,30,11,0,0,03-11-2024
Smoothie,Beverages,03-12-2024,10,10,15,0,1,23-11-2024
Easter Eggs,Confectionery,03-12-2024,365,1,13,0,1,02-12-2024
Pineapple,Fruits,03-12-2024,7,7,9,0,1,26-11-2024
Beef,Meat,03-12-2024,21,1,3,0,1,02-12-2024
Mussels,Seafood,03-12-2024,15,15,10,0,0,18-11-2024
Potatoes,Vegetables,03-12-2024,20,2,7,1,1,01-12-2024
Potatoes,Vegetables,03-12-2024,20,2,7,6,1,01-12-2024
Potatoes,Vegetables,03-12-2024,20,20,7,1,1,13-11-2024
Potatoes,Vegetables,03-12-2024,20,20,7,6,1,13-11-2024
Cheese,Dairy,04-12-2024,21,21,10,0,1,13-11-2024
Yogurt,Dairy,04-12-2024,15,15,12,0,0,19-11-2024
Chicken Breast,Meat,04-12-2024,5,5,6,0,1,29-11-2024
Spinach,Vegetables,04-12-2024,10,10,6,0,1,24-11-2024
Spinach,Vegetables,04-12-2024,10,10,6,2,1,24-11-2024
Guinness,Beverages,05-12-2024,210,210,20,0,0,09-05-2024
Soft Drinks,Beverages,05-12-2024,240,240,16,0,0,09-04-2024
Cheese,Dairy,05-12-2024,21,2,1,0,1,03-12-2024
Pineapple,Fruits,05-12-2024,7,7,12,0,1,28-11-2024
Beef,Meat,05-12-2024,21,21,14,0,1,14-11-2024
Turkey,Meat,05-12-2024,14,14,2,0,1,21-11-2024
Pasta,Staples,05-12-2024,365,3,5,0,1,02-12-2024
Cabbage,Vegetables,05-12-2024,10,10,8,0,1,25-11-2024
Carrots,Vegetables,05-12-2024,14,2,8,0,1,03-12-2024
Croissants,Bakery,06-12-2024,30,0,13,0,1,06-12-2024
Croissants,Bakery,06-12-2024,30,0,13,1,1,06-12-2024
Croissants,Bakery,06-12-2024,30,0,13,5,1,06-12-2024
Yogurt,Dairy,06-12-2024,15,15,10,0,1,21-11-2024
Turkey,Meat,06-12-2024,14,14,8,0,1,22-11-2024
Charcoal,Non-Food,06-12-2024,730,5,6,0,1,01-12-2024
Lettuce,Vegetables,06-12-2024,5,5,16,0,1,01-12-2024
Lettuce,Vegetables,06-12-2024,5,5,16,2,1,01-12-2024
Lettuce,Vegetables,06-12-2024,5,5,16,4,1,01-12-2024
Potatoes,Vegetables,06-12-2024,20,3,6,0,1,03-12-2024
Potatoes,Vegetables,06-12-2024,20,3,6,1,1,03-12-2024
Potatoes,Vegetables,06-12-2024,20,3,6,2,1,03-12-2024
Bread,Bakery,07-12-2024,5,0,13,0,1,07-12-2024
Butter,Dairy,07-12-2024,270,5,17,0,1,02-12-2024
Cheese,Dairy,07-12-2024,21,21,8,0,1,16-11-2024
Charcoal,Non-Food,07-12-2024,730,2,10,0,1,05-12-2024
Bread,Bakery,08-12-2024,5,0,13,0,1,08-12-2024
Butter,Dairy,08-12-2024,270,5,22,6,1,03-12-2024
Butter,Dairy,08-12-2024,270,5,22,16,1,03-12-2024
Eggs,Dairy,08-12-2024,21,21,13,0,1,17-11-2024
Cabbage,Vegetables,08-12-2024,10,10,16,0,1,28-11-2024
Lettuce,Vegetables,08-12-2024,5,5,17,0,1,03-12-2024
Sparkling Wine,Beverages,09-12-2024,365,3,9,0,1,06-12-2024
Apples,Fruits,09-12-2024,10,10,5,0,1,29-11-2024
Cucumber,Vegetables,09-12-2024,7,7,11,0,1,02-12-2024
Onions,Vegetables,09-12-2024,20,20,14,0,0,19-11-2024
Potatoes,Vegetables,09-12-2024,20,5,11,0,1,04-12-2024
Potatoes,Vegetables,09-12-2024,20,5,11,3,1,04-12-2024
Milk,Dairy,10-12-2024,7,7,11,0,1,03-12-2024
Apples,Fruits,10-12-2024,10,5,2,1,1,05-12-2024
Apples,Fruits,10-12-2024,10,5,2,1,1,05-12-2024
Apples,Fruits,10-12-2024,10,10,2,1,1,30-11-2024
Apples,Fruits,10-12-2024,10,10,2,1,1,30-11-2024
Strawberries,Fruits,10-12-2024,4,4,11,0,1,06-12-2024
Chicken Breast,Meat,10-12-2024,5,0,4,0,1,10-12-2024
Pasta,Staples,10-12-2024,365,5,1,0,1,05-12-2024
Lettuce,Vegetables,10-12-2024,5,5,3,0,1,05-12-2024
Potatoes,Vegetables,10-12-2024,20,0,8,0,1,10-12-2024
Bread,Bakery,11-12-2024,5,5,3,0,1,06-12-2024
Bread,Bakery,11-12-2024,5,5,3,1,1,06-12-2024
Smoothie,Beverages,11-12-2024,10,10,15,0,1,01-12-2024
Cheese,Dairy,11-12-2024,21,21,8,0,1,20-11-2024
Oysters,Seafood,11-12-2024,15,15,15,0,1,26-11-2024
Cinnamon,Spices,11-12-2024,730,3,4,0,1,08-12-2024
Onions,Vegetables,11-12-2024,20,20,8,0,1,21-11-2024
Potatoes,Vegetables,11-12-2024,20,20,18,0,1,21-11-2024
Smoothie,Beverages,12-12-2024,10,10,4,0,1,02-12-2024
Butter,Dairy,12-12-2024,270,5,20,0,1,07-12-2024
Apples,Fruits,12-12-2024,10,10,10,0,1,02-12-2024
Bananas,Fruits,12-12-2024,7,7,19,0,1,05-12-2024
Chicken Breast,Meat,12-12-2024,5,5,11,0,1,07-12-2024
Salami,Meat,12-12-2024,21,21,11,0,1,21-11-2024
Turkey,Meat,12-12-2024,14,14,4,0,1,28-11-2024
Brussels Sprouts,Vegetables,12-12-2024,7,0,33,18,1,12-12-2024
Brussels Sprouts,Vegetables,12-12-2024,7,0,33,15,1,12-12-2024
Brussels Sprouts,Vegetables,12-12-2024,7,7,33,18,1,05-12-2024
Brussels Sprouts,Vegetables,12-12-2024,7,7,33,15,1,05-12-2024
Orange Juice,Beverages,13-12-2024,14,14,14,0,1,29-11-2024
Eggs,Dairy,13-12-2024,21,21,16,0,1,22-11-2024
Oranges,Fruits,13-12-2024,14,14,13,3,1,29-11-2024
Oranges,Fruits,13-12-2024,14,14,13,10,1,29-11-2024
Oranges,Fruits,13-12-2024,14,14,13,1,1,29-11-2024
Lamb,Meat,13-12-2024,3,3,16,0,1,10-12-2024
Beef,Meat,14-12-2024,21,21,2,0,1,23-11-2024
Brussels Sprouts,Vegetables,14-12-2024,7,7,10,0,1,07-12-2024
Cabbage,Vegetables,14-12-2024,10,10,5,0,1,04-12-2024
Spinach,Vegetables,14-12-2024,10,10,20,0,1,04-12-2024
Bread,Bakery,15-12-2024,5,0,8,0,1,15-12-2024
Cheese,Dairy,15-12-2024,21,21,5,0,1,24-11-2024
Apples,Fruits,15-12-2024,10,10,10,0,1,05-12-2024
Bananas,Fruits,15-12-2024,7,1,3,0,1,14-12-2024
Beef,Meat,15-12-2024,21,21,15,0,1,24-11-2024
Ham,Meat,15-12-2024,10,2,6,0,1,13-12-2024
Turkey,Meat,15-12-2024,14,14,20,0,1,01-12-2024
Carrots,Vegetables,15-12-2024,14,0,15,0,1,15-12-2024
Pumpkin,Vegetables,15-12-2024,4,4,19,0,1,11-12-2024
Orange Juice,Beverages,16-12-2024,14,14,6,0,1,02-12-2024
Bananas,Fruits,16-12-2024,7,3,6,0,1,13-12-2024
Beef,Meat,16-12-2024,21,2,18,0,1,14-12-2024
Cabbage,Vegetables,16-12-2024,10,10,13,0,1,06-12-2024
Carrots,Vegetables,16-12-2024,14,14,18,0,1,02-12-2024
Guinness,Beverages,17-12-2024,210,210,8,0,0,21-05-2024
Cheese,Dairy,17-12-2024,21,21,13,9,1,26-11-2024
Cheese,Dairy,17-12-2024,21,21,13,4,1,26-11-2024
Apples,Fruits,17-12-2024,10,10,6,0,1,07-12-2024
Turkey,Meat,17-12-2024,14,2,1,0,1,15-12-2024
Pepper,Spices,17-12-2024,14,14,3,0,1,03-12-2024
Brussels Sprouts,Vegetables,17-12-2024,7,7,4,0,1,10-12-2024
Pumpkin,Vegetables,17-12-2024,4,4,5,0,1,13-12-2024
Orange Juice,Beverages,18-12-2024,14,1,14,0,1,17-12-2024
Red Wine,Beverages,18-12-2024,1095,0,12,0,1,18-12-2024
Soft Drinks,Beverages,18-12-2024,240,240,10,0,0,22-04-2024
Eggs,Dairy,18-12-2024,21,21,20,0,1,27-11-2024
Strawberries,Fruits,18-12-2024,4,0,14,0,1,18-12-2024
Strawberries,Fruits,18-12-2024,4,0,14,4,1,18-12-2024
Beef,Meat,18-12-2024,21,21,15,0,1,27-11-2024
Lamb,Meat,18-12-2024,3,3,14,0,1,15-12-2024
Cabbage,Vegetables,18-12-2024,10,3,14,0,1,15-12-2024
Carrots,Vegetables,18-12-2024,14,2,6,0,1,16-12-2024
Potatoes,Vegetables,18-12-2024,20,1,17,14,1,17-12-2024
Potatoes,Vegetables,18-12-2024,20,1,17,3,1,17-12-2024
Potatoes,Vegetables,18-12-2024,20,2,17,14,1,16-12-2024
Potatoes,Vegetables,18-12-2024,20,2,17,3,1,16-12-2024
Cheese,Dairy,19-12-2024,21,21,3,0,1,28-11-2024
Turkey,Meat,19-12-2024,14,14,12,0,1,05-12-2024
Butter Croissant,Bakery,20-12-2024,3,3,19,0,1,17-12-2024
Butter Croissant,Bakery,20-12-2024,3,3,19,1,1,17-12-2024
Ham,Meat,20-12-2024,10,1,16,0,1,19-12-2024
Carrots,Vegetables,20-12-2024,14,14,5,0,1,06-12-2024
Butter,Dairy,21-12-2024,270,5,5,0,1,16-12-2024
Cheese,Dairy,21-12-2024,21,0,9,0,1,21-12-2024
Apples,Fruits,21-12-2024,10,10,11,0,1,11-12-2024
Apples,Fruits,21-12-2024,10,10,11,5,1,11-12-2024
Ham,Meat,21-12-2024,10,10,6,0,1,11-12-2024
Salmon Fillets,Seafood,21-12-2024,4,4,16,0,1,17-12-2024
Brussels Sprouts,Vegetables,21-12-2024,7,7,18,0,1,14-12-2024
Brussels Sprouts,Vegetables,21-12-2024,7,7,18,1,1,14-12-2024
Cabbage,Vegetables,21-12-2024,10,10,2,0,1,11-12-2024
Soft Drinks,Beverages,22-12-2024,240,2,9,0,1,20-12-2024
Butter,Dairy,22-12-2024,270,5,11,0,1,17-12-2024
Cheese,Dairy,22-12-2024,21,21,1,0,1,01-12-2024
Milk,Dairy,22-12-2024,7,1,14,0,1,21-12-2024
Yogurt,Dairy,22-12-2024,15,3,15,0,1,19-12-2024
Turkey,Meat,22-12-2024,14,14,3,0,1,08-12-2024
Salmon Fillets,Seafood,22-12-2024,4,1,13,0,1,21-12-2024
Croissants,Bakery,23-12-2024,30,30,12,0,1,23-11-2024
Eggs,Dairy,23-12-2024,21,2,6,0,1,21-12-2024
Milk,Dairy,23-12-2024,7,7,19,0,1,16-12-2024
Oranges,Fruits,23-12-2024,14,1,3,0,1,22-12-2024
Spinach,Vegetables,23-12-2024,10,10,19,0,1,13-12-2024
Bread,Bakery,24-12-2024,5,5,15,0,1,19-12-2024
Butter Croissant,Bakery,24-12-2024,3,3,20,0,1,21-12-2024
Apples,Fruits,24-12-2024,10,10,8,0,1,14-12-2024
Apples,Fruits,24-12-2024,10,10,8,1,1,14-12-2024
Apples,Fruits,24-12-2024,10,10,8,1,1,14-12-2024
Orange Juice,Beverages,25-12-2024,14,14,4,0,1,11-12-2024
Smoothie,Beverages,25-12-2024,10,10,3,0,1,15-12-2024
Cheese,Dairy,25-12-2024,21,3,6,0,1,22-12-2024
Apples,Fruits,25-12-2024,10,5,10,0,1,20-12-2024
Lamb,Meat,25-12-2024,3,3,12,0,1,22-12-2024
Pasta,Staples,25-12-2024,365,5,6,0,1,20-12-2024
Carrots,Vegetables,25-12-2024,14,2,24,18,1,23-12-2024
Carrots,Vegetables,25-12-2024,14,2,24,6,1,23-12-2024
Carrots,Vegetables,25-12-2024,14,14,24,18,1,11-12-2024
Carrots,Vegetables,25-12-2024,14,14,24,6,1,11-12-2024
Croissants,Bakery,26-12-2024,30,30,1,0,1,26-11-2024
Oranges,Fruits,26-12-2024,14,14,14,0,1,12-12-2024
Strawberries,Fruits,26-12-2024,4,4,12,0,1,22-12-2024
Ham,Meat,26-12-2024,10,10,6,0,1,16-12-2024
Potatoes,Vegetables,26-12-2024,20,2,4,0,1,24-12-2024
Tomatoes,Vegetables,26-12-2024,7,7,17,0,1,19-12-2024
Smoothie,Beverages,27-12-2024,10,10,4,0,1,17-12-2024
Butter,Dairy,27-12-2024,270,0,3,0,1,27-12-2024
Basmati Rice,Staples,27-12-2024,365,3,4,0,1,24-12-2024
Red Wine,Beverages,28-12-2024,1095,0,90,15,1,28-12-2024
Red Wine,Beverages,28-12-2024,1095,0,90,5,1,28-12-2024
Red Wine,Beverages,28-12-2024,1095,0,90,1,1,28-12-2024
Red Wine,Beverages,28-12-2024,1095,0,90,9,1,28-12-2024
Red Wine,Beverages,28-12-2024,1095,0,90,7,1,28-12-2024
Red Wine,Beverages,28-12-2024,1095,0,90,7,1,28-12-2024
Red Wine,Beverages,28-12-2024,1095,0,90,7,1,28-12-2024
Red Wine,Beverages,28-12-2024,1095,0,90,10,1,28-12-2024
Red Wine,Beverages,28-12-2024,1095,0,90,2,1,28-12-2024
Red Wine,Beverages,28-12-2024,1095,0,90,5,1,28-12-2024
Red Wine,Beverages,28-12-2024,1095,0,90,13,1,28-12-2024
Red Wine,Beverages,28-12-2024,1095,0,90,2,1,28-12-2024
Red Wine,Beverages,28-12-2024,1095,0,90,2,1,28-12-2024
Red Wine,Beverages,28-12-2024,1095,0,90,1,1,28-12-2024
Red Wine,Beverages,28-12-2024,1095,0,90,4,1,28-12-2024
Red Wine,Beverages,28-12-2024,1095,18,90,15,1,10-12-2024
Red Wine,Beverages,28-12-2024,1095,18,90,5,1,10-12-2024
Red Wine,Beverages,28-12-2024,1095,18,90,1,1,10-12-2024
Red Wine,Beverages,28-12-2024,1095,18,90,9,1,10-12-2024
Red Wine,Beverages,28-12-2024,1095,18,90,7,1,10-12-2024
Red Wine,Beverages,28-12-2024,1095,18,90,7,1,10-12-2024
Red Wine,Beverages,28-12-2024,1095,18,90,7,1,10-12-2024
Red Wine,Beverages,28-12-2024,1095,18,90,10,1,10-12-2024
Red Wine,Beverages,28-12-2024,1095,18,90,2,1,10-12-2024
Red Wine,Beverages,28-12-2024,1095,18,90,5,1,10-12-2024
Red Wine,Beverages,28-12-2024,1095,18,90,13,1,10-12-2024
Red Wine,Beverages,28-12-2024,1095,18,90,2,1,10-12-2024
Red Wine,Beverages,28-12-2024,1095,18,90,2,1,10-12-2024
Red Wine,Beverages,28-12-2024,1095,18,90,1,1,10-12-2024
Red Wine,Beverages,28-12-2024,1095,18,90,4,1,10-12-2024
Red Wine,Beverages,28-12-2024,1095,51,90,15,0,07-11-2024
Red Wine,Beverages,28-12-2024,1095,51,90,5,0,07-11-2024
Red Wine,Beverages,28-12-2024,1095,51,90,1,0,07-11-2024
Red Wine,Beverages,28-12-2024,1095,51,90,9,0,07-11-2024
Red Wine,Beverages,28-12-2024,1095,51,90,7,0,07-11-2024
Red Wine,Beverages,28-12-2024,1095,51,90,7,0,07-11-2024
Red Wine,Beverages,28-12-2024,1095,51,90,7,0,07-11-2024
Red Wine,Beverages,28-12-2024,1095,51,90,10,0,07-11-2024
Red Wine,Beverages,28-12-2024,1095,51,90,2,0,07-11-2024
Red Wine,Beverages,28-12-2024,1095,51,90,5,0,07-11-2024
Red Wine,Beverages,28-12-2024,1095,51,90,13,0,07-11-2024
Red Wine,Beverages,28-12-2024,1095,51,90,2,0,07-11-2024
Red Wine,Beverages,28-12-2024,1095,51,90,2,0,07-11-2024
Red Wine,Beverages,28-12-2024,1095,51,90,1,0,07-11-2024
Red Wine,Beverages,28-12-2024,1095,51,90,4,0,07-11-2024
Red Wine,Beverages,28-12-2024,1095,52,90,15,0,06-11-2024
Red Wine,Beverages,28-12-2024,1095,52,90,5,0,06-11-2024
Red Wine,Beverages,28-12-2024,1095,52,90,1,0,06-11-2024
Red Wine,Beverages,28-12-2024,1095,52,90,9,0,06-11-2024
Red Wine,Beverages,28-12-2024,1095,52,90,7,0,06-11-2024
Red Wine,Beverages,28-12-2024,1095,52,90,7,0,06-11-2024
Red Wine,Beverages,28-12-2024,1095,52,90,7,0,06-11-2024
Red Wine,Beverages,28-12-2024,1095,52,90,10,0,06-11-2024
Red Wine,Beverages,28-12-2024,1095,52,90,2,0,06-11-2024
Red Wine,Beverages,28-12-2024,1095,52,90,5,0,06-11-2024
Red Wine,Beverages,28-12-2024,1095,52,90,13,0,06-11-2024
Red Wine,Beverages,28-12-2024,1095,52,90,2,0,06-11-2024
Red Wine,Beverages,28-12-2024,1095,52,90,2,0,06-11-2024
Red Wine,Beverages,28-12-2024,1095,52,90,1,0,06-11-2024
Red Wine,Beverages,28-12-2024,1095,52,90,4,0,06-11-2024
Red Wine,Beverages,28-12-2024,1095,70,90,15,1,19-10-2024
Red Wine,Beverages,28-12-2024,1095,70,90,5,1,19-10-2024
Red Wine,Beverages,28-12-2024,1095,70,90,1,1,19-10-2024
Red Wine,Beverages,28-12-2024,1095,70,90,9,1,19-10-2024
Red Wine,Beverages,28-12-2024,1095,70,90,7,1,19-10-2024
Red Wine,Beverages,28-12-2024,1095,70,90,7,1,19-10-2024
Red Wine,Beverages,28-12-2024,1095,70,90,7,1,19-10-2024
Red Wine,Beverages,28-12-2024,1095,70,90,10,1,19-10-2024
Red Wine,Beverages,28-12-2024,1095,70,90,2,1,19-10-2024
Red Wine,Beverages,28-12-2024,1095,70,90,5,1,19-10-2024
Red Wine,Beverages,28-12-2024,1095,70,90,13,1,19-10-2024
Red Wine,Beverages,28-12-2024,1095,70,90,2,1,19-10-2024
Red Wine,Beverages,28-12-2024,1095,70,90,2,1,19-10-2024
Red Wine,Beverages,28-12-2024,1095,70,90,1,1,19-10-2024
Red Wine,Beverages,28-12-2024,1095,70,90,4,1,19-10-2024
Red Wine,Beverages,28-12-2024,1095,87,90,15,0,02-10-2024
Red Wine,Beverages,28-12-2024,1095,87,90,5,0,02-10-2024
Red Wine,Beverages,28-12-2024,1095,87,90,1,0,02-10-2024
Red Wine,Beverages,28-12-2024,1095,87,90,9,0,02-10-2024
Red Wine,Beverages,28-12-2024,1095,87,90,7,0,02-10-2024
Red Wine,Beverages,28-12-2024,1095,87,90,7,0,02-10-2024
Red Wine,Beverages,28-12-2024,1095,87,90,7,0,02-10-2024
Red Wine,Beverages,28-12-2024,1095,87,90,10,0,02-10-2024
Red Wine,Beverages,28-12-2024,1095,87,90,2,0,02-10-2024
Red Wine,Beverages,28-12-2024,1095,87,90,5,0,02-10-2024
Red Wine,Beverages,28-12-2024,1095,87,90,13,0,02-10-2024
Red Wine,Beverages,28-12-2024,1095,87,90,2,0,02-10-2024
Red Wine,Beverages,28-12-2024,1095,87,90,2,0,02-10-2024
Red Wine,Beverages,28-12-2024,1095,87,90,1,0,02-10-2024
Red Wine,Beverages,28-12-2024,1095,87,90,4,0,02-10-2024
Red Wine,Beverages,28-12-2024,1095,107,90,15,0,12-09-2024
Red Wine,Beverages,28-12-2024,1095,107,90,5,0,12-09-2024
Red Wine,Beverages,28-12-2024,1095,107,90,1,0,12-09-2024
