date,product_id,product,category,quantity_sold,expiry_date,unit_price,discount,discount_price,total,shelf_life,customer_type,payment,holiday,event
09-05-2024,PN031,Orange Juice,Beverages,17,23-05-2024,2.5,0%,2.5,42.5,14,Member,Cash,0,0
09-05-2024,PN031,Orange Juice,Beverages,1,14-05-2024,2.5,5%,2.38,2.38,14,Member,Card,0,0
09-05-2024,PN039,Red Wine,Beverages,10,09-05-2027,10.5,0%,10.5,105,1095,Member,Cash,0,0
08-05-2024,PN002,Bananas,Fruits,5,15-05-2024,0.28,0%,0.28,1.4,7,Member,Card,0,0
08-05-2024,PN007,Brussels Sprouts,Vegetables,3,15-05-2024,1.07,0%,1.07,3.21,7,Regular,Card,0,0
08-05-2024,PN042,Smoothie,Beverages,9,18-05-2024,4.25,0%,4.25,38.25,10,Regular,Card,0,0
08-05-2024,PN046,Strawberries,Fruits,3,12-05-2024,0.5,0%,0.5,1.5,4,Member,Cash,0,0
08-05-2024,PN047,Tomatoes,Vegetables,5,15-05-2024,0.8,0%,0.8,4,7,Regular,Cash,0,0
08-05-2024,PN047,Tomatoes,Vegetables,8,15-05-2024,0.8,0%,0.8,6.4,7,Regular,Card,0,0
07-05-2024,PN002,Bananas,Fruits,11,08-05-2024,0.28,25%,0.21,2.31,7,Regular,Card,0,0
07-05-2024,PN014,Charcoal,Non-Food,15,07-05-2026,1.75,0%,1.75,26.25,730,Member,Card,0,0
07-05-2024,PN016,Chicken Breast,Meat,14,08-05-2024,3.99,25%,2.99,41.86,5,Regular,Card,0,0
07-05-2024,PN020,Croissants,Bakery,9,06-06-2024,0.48,0%,0.48,4.32,30,Regular,Cash,0,0
07-05-2024,PN025,Ham,Meat,1,10-05-2024,2.99,10%,2.69,2.69,10,Regular,Card,0,0
07-05-2024,PN032,Oranges,Fruits,7,21-05-2024,0.6,0%,0.6,4.2,14,Member,Cash,0,0
07-05-2024,PN038,Pumpkin,Vegetables,8,11-05-2024,3.45,0%,3.45,27.6,4,Regular,Card,0,0
07-05-2024,PN042,Smoothie,Beverages,14,17-05-2024,4.25,0%,4.25,59.5,10,Member,Cash,0,0
07-05-2024,PN045,Spinach,Vegetables,11,08-05-2024,1.39,25%,1.04,11.44,10,Regular,Card,0,0
07-05-2024,PN050,Yogurt,Dairy,19,07-05-2024,1.35,30%,0.95,18.05,15,Regular,Card,0,0
06-05-2024,PN007,Brussels Sprouts,Vegetables,11,13-05-2024,1.07,0%,1.07,11.77,7,Member,Card,1,0
06-05-2024,PN014,Charcoal,Non-Food,11,08-05-2024,1.75,15%,1.49,16.39,730,Regular,Cash,1,0
06-05-2024,PN017,Chocolates,Confectionery,19,06-05-2025,1.75,0%,1.75,33.25,365,Regular,Cash,1,0
06-05-2024,PN023,Eggs,Dairy,8,27-05-2024,0.21,0%,0.21,1.68,21,Member,Cash,1,0
06-05-2024,PN025,Ham,Meat,2,16-05-2024,2.99,0%,2.99,5.98,10,Member,Card,1,0
06-05-2024,PN025,Ham,Meat,16,16-05-2024,2.99,0%,2.99,47.84,10,Regular,Card,1,0
06-05-2024,PN033,Oysters,Seafood,2,06-05-2024,3.99,30%,2.79,5.58,15,Member,Cash,1,0
06-05-2024,PN034,Pasta,Staples,2,11-05-2024,1.45,5%,1.38,2.76,365,Regular,Card,1,0
06-05-2024,PN037,Potatoes,Vegetables,4,26-05-2024,0.46,0%,0.46,1.84,20,Member,Cash,1,0
05-05-2024,PN008,Burger Patties,Meat,11,05-05-2025,3,0%,3,33,365,Member,Card,0,0
05-05-2024,PN015,Cheese,Dairy,4,07-05-2024,2.5,15%,2.13,8.52,21,Member,Cash,0,0
05-05-2024,PN019,Coffee,Beverages,20,05-05-2025,3.3,0%,3.3,66,365,Member,Cash,0,0
05-05-2024,PN037,Potatoes,Vegetables,9,10-05-2024,0.46,5%,0.44,3.96,20,Regular,Cash,0,0
05-05-2024,PN040,Salami,Meat,13,26-05-2024,1.6,0%,1.6,20.8,21,Regular,Cash,0,0
05-05-2024,PN047,Tomatoes,Vegetables,11,12-05-2024,0.8,0%,0.8,8.8,7,Member,Card,0,0
04-05-2024,PN005,Bread,Bakery,19,09-05-2024,1.28,0%,1.28,24.32,5,Regular,Card,0,0
04-05-2024,PN015,Cheese,Dairy,9,25-05-2024,2.5,0%,2.5,22.5,21,Member,Cash,0,0
04-05-2024,PN015,Cheese,Dairy,14,05-05-2024,2.5,25%,1.88,26.32,21,Regular,Cash,0,0
04-05-2024,PN020,Croissants,Bakery,3,03-06-2024,0.48,0%,0.48,1.44,30,Regular,Cash,0,0
04-05-2024,PN025,Ham,Meat,17,14-05-2024,2.99,0%,2.99,50.83,10,Member,Card,0,0
04-05-2024,PN031,Orange Juice,Beverages,8,18-05-2024,2.5,0%,2.5,20,14,Member,Cash,0,0
04-05-2024,PN031,Orange Juice,Beverages,3,18-05-2024,2.5,0%,2.5,7.5,14,Member,Cash,0,0
04-05-2024,PN033,Oysters,Seafood,20,19-05-2024,3.99,0%,3.99,79.8,15,Member,Card,0,0
04-05-2024,PN043,Soft Drinks,Beverages,14,30-12-2024,3.4,0%,3.4,47.6,240,Member,Card,0,0
04-05-2024,PN050,Yogurt,Dairy,20,19-05-2024,1.35,0%,1.35,27,15,Member,Card,0,0
03-05-2024,PN005,Bread,Bakery,9,08-05-2024,1.28,0%,1.28,11.52,5,Regular,Cash,0,0
03-05-2024,PN009,Butter,Dairy,10,08-05-2024,3.99,0%,3.99,39.9,270,Member,Card,0,0
03-05-2024,PN009,Butter,Dairy,15,08-05-2024,3.99,0%,3.99,59.85,270,Member,Card,0,0
03-05-2024,PN010,Butter Croissant,Bakery,9,06-05-2024,1.5,0%,1.5,13.5,3,Member,Cash,0,0
03-05-2024,PN023,Eggs,Dairy,1,24-05-2024,0.21,0%,0.21,0.21,21,Member,Cash,0,0
03-05-2024,PN025,Ham,Meat,18,13-05-2024,2.99,0%,2.99,53.82,10,Regular,Card,0,0
03-05-2024,PN031,Orange Juice,Beverages,2,17-05-2024,2.5,0%,2.5,5,14,Member,Card,0,0
03-05-2024,PN039,Red Wine,Beverages,7,03-05-2027,10.5,0%,10.5,73.5,1095,Member,Cash,0,0
03-05-2024,PN039,Red Wine,Beverages,14,03-05-2027,10.5,0%,10.5,147,1095,Regular,Card,0,0
03-05-2024,PN047,Tomatoes,Vegetables,3,10-05-2024,0.8,0%,0.8,2.4,7,Regular,Card,0,0
02-05-2024,PN011,Cabbage,Vegetables,14,12-05-2024,1.29,0%,1.29,18.06,10,Member,Cash,0,0
02-05-2024,PN011,Cabbage,Vegetables,18,12-05-2024,1.29,0%,1.29,23.22,10,Regular,Cash,0,0
02-05-2024,PN024,Guinness,Beverages,1,28-11-2024,4.66,0%,4.66,4.66,210,Regular,Cash,0,0
02-05-2024,PN032,Oranges,Fruits,15,07-05-2024,0.6,5%,0.57,8.55,14,Member,Cash,0,0
02-05-2024,PN039,Red Wine,Beverages,7,03-05-2024,10.5,25%,7.88,55.16,1095,Member,Card,0,0
02-05-2024,PN041,Salmon Fillets,Seafood,6,06-05-2024,4.25,0%,4.25,25.5,4,Member,Cash,0,0
02-05-2024,PN042,Smoothie,Beverages,7,12-05-2024,4.25,0%,4.25,29.75,10,Regular,Card,0,0
02-05-2024,PN049,White Wine,Beverages,9,04-05-2024,10.5,15%,8.93,80.37,730,Member,Cash,0,0
01-05-2024,PN007,Brussels Sprouts,Vegetables,20,08-05-2024,1.07,0%,1.07,21.4,7,Member,Cash,0,0
01-05-2024,PN015,Cheese,Dairy,11,22-05-2024,2.5,0%,2.5,27.5,21,Member,Card,0,0
01-05-2024,PN022,Easter Eggs,Confectionery,12,01-05-2025,1.2,0%,1.2,14.4,365,Regular,Card,0,0
01-05-2024,PN023,Eggs,Dairy,7,22-05-2024,0.21,0%,0.21,1.47,21,Regular,Card,0,0
01-05-2024,PN030,Onions,Vegetables,1,04-05-2024,0.67,10%,0.6,0.6,20,Member,Cash,0,0
01-05-2024,PN034,Pasta,Staples,5,01-05-2025,1.45,0%,1.45,7.25,365,Member,Card,0,0
01-05-2024,PN046,Strawberries,Fruits,19,05-05-2024,0.5,0%,0.5,9.5,4,Member,Cash,0,0
30-04-2024,PN011,Cabbage,Vegetables,15,10-05-2024,1.29,0%,1.29,19.35,10,Regular,Card,0,0
30-04-2024,PN016,Chicken Breast,Meat,11,05-05-2024,3.99,0%,3.99,43.89,5,Regular,Card,0,0
30-04-2024,PN021,Cucumber,Vegetables,19,07-05-2024,0.89,0%,0.89,16.91,7,Member,Card,0,0
30-04-2024,PN028,Milk,Dairy,1,07-05-2024,1.25,0%,1.25,1.25,7,Regular,Card,0,0
30-04-2024,PN045,Spinach,Vegetables,18,02-05-2024,1.39,15%,1.18,21.24,10,Regular,Card,0,0
29-04-2024,PN001,Apples,Fruits,8,04-05-2024,0.6,5%,0.57,4.56,10,Regular,Cash,0,0
29-04-2024,PN013,Carrots,Vegetables,9,13-05-2024,0.13,0%,0.13,1.17,14,Regular,Cash,0,0
29-04-2024,PN030,Onions,Vegetables,1,19-05-2024,0.67,0%,0.67,0.67,20,Member,Card,0,0
29-04-2024,PN033,Oysters,Seafood,8,14-05-2024,3.99,0%,3.99,31.92,15,Regular,Cash,0,0
29-04-2024,PN035,Pepper,Spices,11,02-05-2024,1,10%,0.9,9.9,14,Regular,Card,0,0
29-04-2024,PN039,Red Wine,Beverages,11,01-05-2024,10.5,15%,8.93,98.23,1095,Regular,Card,0,0
29-04-2024,PN040,Salami,Meat,16,30-04-2024,1.6,25%,1.2,19.2,21,Regular,Card,0,0
29-04-2024,PN041,Salmon Fillets,Seafood,10,03-05-2024,4.25,0%,4.25,42.5,4,Member,Cash,0,0
29-04-2024,PN046,Strawberries,Fruits,9,03-05-2024,0.5,0%,0.5,4.5,4,Regular,Card,0,0
29-04-2024,PN048,Turkey,Meat,10,13-05-2024,1.99,0%,1.99,19.9,14,Member,Card,0,0
28-04-2024,PN012,Canned Soup,Staples,19,28-04-2026,2.13,0%,2.13,40.47,730,Regular,Cash,0,0
28-04-2024,PN012,Canned Soup,Staples,7,28-04-2026,2.13,0%,2.13,14.91,730,Regular,Cash,0,0
28-04-2024,PN012,Canned Soup,Staples,1,28-04-2026,2.13,0%,2.13,2.13,730,Regular,Cash,0,0
28-04-2024,PN016,Chicken Breast,Meat,18,03-05-2024,3.99,0%,3.99,71.82,5,Regular,Cash,0,0
28-04-2024,PN027,Lettuce,Vegetables,8,03-05-2024,1.15,0%,1.15,9.2,5,Regular,Card,0,0
28-04-2024,PN049,White Wine,Beverages,12,28-04-2026,10.5,0%,10.5,126,730,Member,Card,0,0
27-04-2024,PN007,Brussels Sprouts,Vegetables,13,04-05-2024,1.07,0%,1.07,13.91,7,Regular,Card,0,0
27-04-2024,PN016,Chicken Breast,Meat,6,02-05-2024,3.99,0%,3.99,23.94,5,Regular,Card,0,0
27-04-2024,PN021,Cucumber,Vegetables,8,04-05-2024,0.89,0%,0.89,7.12,7,Member,Card,0,0
27-04-2024,PN029,Mussels,Seafood,12,27-04-2024,3,30%,2.1,25.2,15,Member,Card,0,0
27-04-2024,PN034,Pasta,Staples,9,27-04-2025,1.45,0%,1.45,13.05,365,Member,Cash,0,0
27-04-2024,PN037,Potatoes,Vegetables,15,17-05-2024,0.46,0%,0.46,6.9,20,Member,Cash,0,0
27-04-2024,PN050,Yogurt,Dairy,1,02-05-2024,1.35,5%,1.28,1.28,15,Regular,Cash,0,0
26-04-2024,PN002,Bananas,Fruits,18,03-05-2024,0.28,0%,0.28,5.04,7,Member,Cash,0,0
26-04-2024,PN006,Breakfast Cereals,Staples,11,26-04-2025,1.29,0%,1.29,14.19,365,Member,Cash,0,0
26-04-2024,PN013,Carrots,Vegetables,10,10-05-2024,0.13,0%,0.13,1.3,14,Member,Card,0,0
26-04-2024,PN014,Charcoal,Non-Food,6,26-04-2026,1.75,0%,1.75,10.5,730,Member,Cash,0,0
26-04-2024,PN035,Pepper,Spices,5,10-05-2024,1,0%,1,5,14,Member,Cash,0,0
26-04-2024,PN048,Turkey,Meat,5,10-05-2024,1.99,0%,1.99,9.95,14,Member,Card,0,0
25-04-2024,PN004,Beef,Meat,4,16-05-2024,4.5,0%,4.5,18,21,Member,Card,0,0
25-04-2024,PN005,Bread,Bakery,14,30-04-2024,1.28,0%,1.28,17.92,5,Member,Cash,0,0
25-04-2024,PN006,Breakfast Cereals,Staples,7,25-04-2025,1.29,0%,1.29,9.03,365,Member,Card,0,0
25-04-2024,PN006,Breakfast Cereals,Staples,13,25-04-2025,1.29,0%,1.29,16.77,365,Member,Card,0,0
25-04-2024,PN015,Cheese,Dairy,3,25-04-2024,2.5,30%,1.75,5.25,21,Member,Card,0,0
25-04-2024,PN016,Chicken Breast,Meat,7,30-04-2024,3.99,0%,3.99,27.93,5,Regular,Card,0,0
25-04-2024,PN018,Cinnamon,Spices,4,25-04-2026,1,0%,1,4,730,Member,Cash,0,0
25-04-2024,PN039,Red Wine,Beverages,8,25-04-2027,10.5,0%,10.5,84,1095,Regular,Card,0,0
25-04-2024,PN044,Sparkling Wine,Beverages,7,25-04-2025,4.5,0%,4.5,31.5,365,Member,Card,0,0
24-04-2024,PN011,Cabbage,Vegetables,14,04-05-2024,1.29,0%,1.29,18.06,10,Member,Card,0,0
24-04-2024,PN016,Chicken Breast,Meat,9,29-04-2024,3.99,0%,3.99,35.91,5,Member,Card,0,0
24-04-2024,PN023,Eggs,Dairy,17,15-05-2024,0.21,0%,0.21,3.57,21,Member,Card,0,0
24-04-2024,PN025,Ham,Meat,5,04-05-2024,2.99,0%,2.99,14.95,10,Member,Cash,0,0
24-04-2024,PN030,Onions,Vegetables,4,14-05-2024,0.67,0%,0.67,2.68,20,Member,Cash,0,0
24-04-2024,PN030,Onions,Vegetables,12,14-05-2024,0.67,0%,0.67,8.04,20,Member,Card,0,0
24-04-2024,PN030,Onions,Vegetables,2,14-05-2024,0.67,0%,0.67,1.34,20,Regular,Card,0,0
24-04-2024,PN031,Orange Juice,Beverages,17,27-04-2024,2.5,10%,2.25,38.25,14,Member,Cash,0,0
24-04-2024,PN034,Pasta,Staples,10,24-04-2025,1.45,0%,1.45,14.5,365,Regular,Card,0,0
24-04-2024,PN045,Spinach,Vegetables,18,24-04-2024,1.39,30%,0.97,17.46,10,Member,Card,0,0
23-04-2024,PN009,Butter,Dairy,8,23-04-2024,3.99,30%,2.79,22.32,270,Member,Card,0,0
23-04-2024,PN015,Cheese,Dairy,18,25-04-2024,2.5,15%,2.13,38.34,21,Member,Cash,0,0
23-04-2024,PN022,Easter Eggs,Confectionery,16,23-04-2025,1.2,0%,1.2,19.2,365,Member,Cash,0,0
23-04-2024,PN028,Milk,Dairy,18,30-04-2024,1.25,0%,1.25,22.5,7,Regular,Card,0,0
23-04-2024,PN033,Oysters,Seafood,2,08-05-2024,3.99,0%,3.99,7.98,15,Member,Card,0,0
23-04-2024,PN036,Pineapple,Fruits,10,30-04-2024,1.19,0%,1.19,11.9,7,Member,Cash,0,0
23-04-2024,PN038,Pumpkin,Vegetables,18,27-04-2024,3.45,0%,3.45,62.1,4,Regular,Card,0,0
23-04-2024,PN039,Red Wine,Beverages,4,23-04-2027,10.5,0%,10.5,42,1095,Regular,Card,0,0
22-04-2024,PN003,Basmati Rice,Staples,7,22-04-2025,1.59,0%,1.59,11.13,365,Regular,Cash,0,0
22-04-2024,PN005,Bread,Bakery,3,27-04-2024,1.28,0%,1.28,3.84,5,Regular,Cash,0,0
22-04-2024,PN016,Chicken Breast,Meat,9,27-04-2024,3.99,0%,3.99,35.91,5,Member,Cash,0,0
22-04-2024,PN017,Chocolates,Confectionery,19,24-04-2024,1.75,15%,1.49,28.31,365,Member,Cash,0,0
22-04-2024,PN020,Croissants,Bakery,17,22-05-2024,0.48,0%,0.48,8.16,30,Member,Cash,0,0
22-04-2024,PN022,Easter Eggs,Confectionery,9,22-04-2025,1.2,0%,1.2,10.8,365,Regular,Cash,0,0
22-04-2024,PN027,Lettuce,Vegetables,3,27-04-2024,1.15,0%,1.15,3.45,5,Member,Cash,0,0
22-04-2024,PN033,Oysters,Seafood,5,07-05-2024,3.99,0%,3.99,19.95,15,Member,Card,0,0
22-04-2024,PN037,Potatoes,Vegetables,9,12-05-2024,0.46,0%,0.46,4.14,20,Member,Cash,0,0
22-04-2024,PN039,Red Wine,Beverages,6,22-04-2027,10.5,0%,10.5,63,1095,Member,Card,0,0
22-04-2024,PN043,Soft Drinks,Beverages,10,18-12-2024,3.4,0%,3.4,34,240,Regular,Card,0,0
22-04-2024,PN047,Tomatoes,Vegetables,14,29-04-2024,0.8,0%,0.8,11.2,7,Regular,Card,0,0
22-04-2024,PN048,Turkey,Meat,15,06-05-2024,1.99,0%,1.99,29.85,14,Regular,Card,0,0
22-04-2024,PN050,Yogurt,Dairy,16,23-04-2024,1.35,25%,1.01,16.16,15,Regular,Card,0,0
21-04-2024,PN005,Bread,Bakery,3,26-04-2024,1.28,0%,1.28,3.84,5,Member,Card,0,1
21-04-2024,PN020,Croissants,Bakery,20,21-05-2024,0.48,0%,0.48,9.6,30,Regular,Cash,0,1
21-04-2024,PN028,Milk,Dairy,2,28-04-2024,1.25,0%,1.25,2.5,7,Member,Card,0,1
21-04-2024,PN032,Oranges,Fruits,17,05-05-2024,0.6,0%,0.6,10.2,14,Regular,Card,0,1
21-04-2024,PN048,Turkey,Meat,18,05-05-2024,1.99,0%,1.99,35.82,14,Member,Cash,0,1
21-04-2024,PN049,White Wine,Beverages,10,21-04-2026,10.5,0%,10.5,105,730,Member,Cash,0,1
20-04-2024,PN006,Breakfast Cereals,Staples,3,21-04-2024,1.29,25%,0.97,2.91,365,Regular,Cash,0,1
20-04-2024,PN008,Burger Patties,Meat,18,20-04-2025,3,0%,3,54,365,Member,Card,0,1
20-04-2024,PN015,Cheese,Dairy,10,11-05-2024,2.5,0%,2.5,25,21,Regular,Cash,0,1
20-04-2024,PN019,Coffee,Beverages,14,22-04-2024,3.3,15%,2.81,39.34,365,Member,Card,0,1
20-04-2024,PN023,Eggs,Dairy,19,11-05-2024,0.21,0%,0.21,3.99,21,Regular,Card,0,1
20-04-2024,PN024,Guinness,Beverages,15,16-11-2024,4.66,0%,4.66,69.9,210,Regular,Card,0,1
20-04-2024,PN031,Orange Juice,Beverages,12,04-05-2024,2.5,0%,2.5,30,14,Member,Card,0,1
20-04-2024,PN032,Oranges,Fruits,7,04-05-2024,0.6,0%,0.6,4.2,14,Regular,Cash,0,1
20-04-2024,PN035,Pepper,Spices,8,04-05-2024,1,0%,1,8,14,Regular,Card,0,1
20-04-2024,PN047,Tomatoes,Vegetables,12,22-04-2024,0.8,15%,0.68,8.16,7,Member,Card,0,1
20-04-2024,PN049,White Wine,Beverages,11,20-04-2026,10.5,0%,10.5,115.5,730,Regular,Cash,0,1
19-04-2024,PN001,Apples,Fruits,9,29-04-2024,0.6,0%,0.6,5.4,10,Regular,Cash,0,1
19-04-2024,PN022,Easter Eggs,Confectionery,14,19-04-2025,1.2,0%,1.2,16.8,365,Member,Cash,0,1
19-04-2024,PN032,Oranges,Fruits,16,03-05-2024,0.6,0%,0.6,9.6,14,Regular,Cash,0,1
18-04-2024,PN001,Apples,Fruits,15,28-04-2024,0.6,0%,0.6,9,10,Regular,Card,0,1
18-04-2024,PN001,Apples,Fruits,3,28-04-2024,0.6,0%,0.6,1.8,10,Regular,Cash,0,1
18-04-2024,PN002,Bananas,Fruits,6,25-04-2024,0.28,0%,0.28,1.68,7,Member,Card,0,1
18-04-2024,PN002,Bananas,Fruits,1,21-04-2024,0.28,10%,0.25,0.25,7,Regular,Cash,0,1
18-04-2024,PN006,Breakfast Cereals,Staples,10,20-04-2024,1.29,15%,1.1,11,365,Regular,Card,0,1
18-04-2024,PN018,Cinnamon,Spices,10,18-04-2026,1,0%,1,10,730,Regular,Cash,0,1
18-04-2024,PN021,Cucumber,Vegetables,13,25-04-2024,0.89,0%,0.89,11.57,7,Member,Card,0,1
18-04-2024,PN024,Guinness,Beverages,19,14-11-2024,4.66,0%,4.66,88.54,210,Member,Card,0,1
18-04-2024,PN027,Lettuce,Vegetables,4,23-04-2024,1.15,0%,1.15,4.6,5,Regular,Cash,0,1
18-04-2024,PN030,Onions,Vegetables,13,18-04-2024,0.67,30%,0.47,6.11,20,Member,Cash,0,1
18-04-2024,PN034,Pasta,Staples,7,18-04-2025,1.45,0%,1.45,10.15,365,Member,Card,0,1
18-04-2024,PN040,Salami,Meat,10,09-05-2024,1.6,0%,1.6,16,21,Member,Card,0,1
17-04-2024,PN001,Apples,Fruits,8,27-04-2024,0.6,0%,0.6,4.8,10,Regular,Cash,0,1
17-04-2024,PN007,Brussels Sprouts,Vegetables,8,24-04-2024,1.07,0%,1.07,8.56,7,Member,Card,0,1
17-04-2024,PN015,Cheese,Dairy,8,08-05-2024,2.5,0%,2.5,20,21,Regular,Cash,0,1
17-04-2024,PN015,Cheese,Dairy,5,08-05-2024,2.5,0%,2.5,12.5,21,Regular,Card,0,1
17-04-2024,PN016,Chicken Breast,Meat,3,22-04-2024,3.99,0%,3.99,11.97,5,Member,Cash,0,1
17-04-2024,PN024,Guinness,Beverages,14,13-11-2024,4.66,0%,4.66,65.24,210,Regular,Cash,0,1
17-04-2024,PN037,Potatoes,Vegetables,9,07-05-2024,0.46,0%,0.46,4.14,20,Member,Cash,0,1
17-04-2024,PN038,Pumpkin,Vegetables,8,18-04-2024,3.45,25%,2.59,20.72,4,Member,Cash,0,1
17-04-2024,PN042,Smoothie,Beverages,10,22-04-2024,4.25,5%,4.04,40.4,10,Member,Cash,0,1
17-04-2024,PN045,Spinach,Vegetables,11,27-04-2024,1.39,0%,1.39,15.29,10,Member,Cash,0,1
16-04-2024,PN002,Bananas,Fruits,4,23-04-2024,0.28,0%,0.28,1.12,7,Member,Cash,0,1
16-04-2024,PN005,Bread,Bakery,12,17-04-2024,1.28,25%,0.96,11.52,5,Member,Cash,0,1
16-04-2024,PN007,Brussels Sprouts,Vegetables,19,23-04-2024,1.07,0%,1.07,20.33,7,Member,Cash,0,1
16-04-2024,PN008,Burger Patties,Meat,15,16-04-2025,3,0%,3,45,365,Member,Cash,0,1
16-04-2024,PN012,Canned Soup,Staples,6,16-04-2026,2.13,0%,2.13,12.78,730,Member,Cash,0,1
16-04-2024,PN014,Charcoal,Non-Food,6,17-04-2024,1.75,25%,1.31,7.86,730,Regular,Card,0,1
16-04-2024,PN024,Guinness,Beverages,6,12-11-2024,4.66,0%,4.66,27.96,210,Regular,Cash,0,1
16-04-2024,PN038,Pumpkin,Vegetables,5,20-04-2024,3.45,0%,3.45,17.25,4,Member,Cash,0,1
16-04-2024,PN039,Red Wine,Beverages,8,16-04-2027,10.5,0%,10.5,84,1095,Regular,Card,0,1
16-04-2024,PN039,Red Wine,Beverages,3,16-04-2027,10.5,0%,10.5,31.5,1095,Member,Cash,0,1
16-04-2024,PN039,Red Wine,Beverages,2,28-12-2024,10.5,15%,8.93,17.86,1095,Regular,Card,0,1
16-04-2024,PN042,Smoothie,Beverages,15,26-04-2024,4.25,0%,4.25,63.75,10,Member,Card,0,1
15-04-2024,PN003,Basmati Rice,Staples,6,15-04-2025,1.59,0%,1.59,9.54,365,Regular,Cash,0,1
15-04-2024,PN003,Basmati Rice,Staples,12,18-04-2024,1.59,10%,1.43,17.16,365,Member,Card,0,1
15-04-2024,PN005,Bread,Bakery,14,20-04-2024,1.28,0%,1.28,17.92,5,Regular,Cash,0,1
15-04-2024,PN015,Cheese,Dairy,11,06-05-2024,2.5,0%,2.5,27.5,21,Regular,Card,0,1
15-04-2024,PN017,Chocolates,Confectionery,1,15-04-2025,1.75,0%,1.75,1.75,365,Member,Cash,0,1
15-04-2024,PN023,Eggs,Dairy,17,06-05-2024,0.21,0%,0.21,3.57,21,Regular,Card,0,1
15-04-2024,PN023,Eggs,Dairy,15,06-05-2024,0.21,0%,0.21,3.15,21,Member,Card,0,1
15-04-2024,PN024,Guinness,Beverages,20,11-11-2024,4.66,0%,4.66,93.2,210,Member,Cash,0,1
15-04-2024,PN026,Lamb,Meat,18,18-04-2024,5,0%,5,90,3,Regular,Cash,0,1
15-04-2024,PN042,Smoothie,Beverages,6,25-04-2024,4.25,0%,4.25,25.5,10,Regular,Card,0,1
14-04-2024,PN004,Beef,Meat,4,16-04-2024,4.5,15%,3.83,15.32,21,Member,Cash,0,0
14-04-2024,PN004,Beef,Meat,5,16-04-2024,4.5,15%,3.83,19.15,21,Regular,Cash,0,0
14-04-2024,PN009,Butter,Dairy,15,14-04-2024,3.99,30%,2.79,41.85,270,Member,Cash,0,0
14-04-2024,PN018,Cinnamon,Spices,3,17-04-2024,1,10%,0.9,2.7,730,Regular,Cash,0,0
14-04-2024,PN021,Cucumber,Vegetables,2,21-04-2024,0.89,0%,0.89,1.78,7,Regular,Cash,0,0
14-04-2024,PN025,Ham,Meat,7,24-04-2024,2.99,0%,2.99,20.93,10,Member,Card,0,0
14-04-2024,PN030,Onions,Vegetables,6,04-05-2024,0.67,0%,0.67,4.02,20,Regular,Cash,0,0
14-04-2024,PN034,Pasta,Staples,18,14-04-2025,1.45,0%,1.45,26.1,365,Regular,Card,0,0
14-04-2024,PN036,Pineapple,Fruits,20,21-04-2024,1.19,0%,1.19,23.8,7,Regular,Cash,0,0
14-04-2024,PN037,Potatoes,Vegetables,4,15-04-2024,0.46,25%,0.35,1.4,20,Member,Cash,0,0
14-04-2024,PN039,Red Wine,Beverages,4,14-04-2027,10.5,0%,10.5,42,1095,Member,Cash,0,0
14-04-2024,PN040,Salami,Meat,19,05-05-2024,1.6,0%,1.6,30.4,21,Member,Cash,0,0
14-04-2024,PN041,Salmon Fillets,Seafood,2,18-04-2024,4.25,0%,4.25,8.5,4,Regular,Cash,0,0
13-04-2024,PN005,Bread,Bakery,18,18-04-2024,1.28,0%,1.28,23.04,5,Regular,Cash,0,0
13-04-2024,PN009,Butter,Dairy,13,18-04-2024,3.99,0%,3.99,51.87,270,Member,Cash,0,0
13-04-2024,PN015,Cheese,Dairy,18,04-05-2024,2.5,0%,2.5,45,21,Member,Cash,0,0
13-04-2024,PN017,Chocolates,Confectionery,14,13-04-2025,1.75,0%,1.75,24.5,365,Member,Card,0,0
13-04-2024,PN034,Pasta,Staples,9,13-04-2025,1.45,0%,1.45,13.05,365,Member,Card,0,0
13-04-2024,PN034,Pasta,Staples,4,13-04-2025,1.45,0%,1.45,5.8,365,Member,Card,0,0
12-04-2024,PN002,Bananas,Fruits,5,19-04-2024,0.28,0%,0.28,1.4,7,Regular,Cash,0,0
12-04-2024,PN004,Beef,Meat,1,03-05-2024,4.5,0%,4.5,4.5,21,Member,Cash,0,0
12-04-2024,PN005,Bread,Bakery,5,17-04-2024,1.28,0%,1.28,6.4,5,Regular,Cash,0,0
12-04-2024,PN011,Cabbage,Vegetables,20,22-04-2024,1.29,0%,1.29,25.8,10,Member,Card,0,0
12-04-2024,PN012,Canned Soup,Staples,19,14-04-2024,2.13,15%,1.81,34.39,730,Member,Cash,0,0
12-04-2024,PN030,Onions,Vegetables,15,12-04-2024,0.67,30%,0.47,7.05,20,Member,Cash,0,0
12-04-2024,PN031,Orange Juice,Beverages,6,26-04-2024,2.5,0%,2.5,15,14,Member,Card,0,0
12-04-2024,PN038,Pumpkin,Vegetables,10,13-04-2024,3.45,25%,2.59,25.9,4,Member,Cash,0,0
12-04-2024,PN042,Smoothie,Beverages,9,22-04-2024,4.25,0%,4.25,38.25,10,Member,Card,0,0
11-04-2024,PN003,Basmati Rice,Staples,3,11-04-2025,1.59,0%,1.59,4.77,365,Member,Cash,0,0
11-04-2024,PN004,Beef,Meat,9,02-05-2024,4.5,0%,4.5,40.5,21,Regular,Card,0,0
